timestamp,sessionId,deviceId,roomId,flameRaw,tempC,humidity,gasRaw,smokeRaw,fireAngle,label,distance_cm,environment_notes,data_source
2026-09-16T05:42:53.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,927,25.15,54.56,123,114,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:42:54.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,922,25.51,54.69,118,111,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:42:55.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,921,25.17,54.18,125,109,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:42:56.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,915,24.94,54.41,119,112,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:42:57.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,918,25.1,54.78,127,112,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:42:58.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,920,25.23,54.42,121,116,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:42:59.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,915,25.07,54.52,121,113,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:00.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,916,25.08,54.65,125,110,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:01.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,926,25.04,54.69,125,108,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:02.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,922,25.21,54.48,125,110,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:03.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,921,25.06,53.93,120,109,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:04.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,917,25.22,54.57,118,112,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:05.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,925,25.22,54.71,121,111,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:06.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,929,25.07,54.47,132,117,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:07.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,926,25.2,54.37,126,112,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:08.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,932,25.36,54.71,121,115,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:09.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,918,25.15,54.47,121,115,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:10.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,923,25.09,54.22,124,114,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:11.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,921,25.13,54.78,122,115,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:12.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,917,24.96,54.82,125,113,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:13.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,921,25.23,54.72,118,111,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:14.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,916,25.31,55.13,119,113,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:15.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,912,25.07,54.98,121,115,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:16.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,918,24.91,55.07,130,113,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:17.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,918,25.22,54.29,126,117,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:18.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,926,25.11,54.57,124,113,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:19.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,919,25.15,54.85,126,110,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:20.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,925,25.09,55.11,122,113,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:21.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,918,25.14,54.57,124,116,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:22.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,926,25.32,54.41,125,111,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:23.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,920,25.09,54.65,125,115,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:24.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,924,25.44,54.3,120,115,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:25.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,929,24.96,54.77,126,116,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:26.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,922,25.24,54.83,119,116,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:27.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,917,25.17,54.36,121,112,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:28.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,919,25.14,54.61,126,112,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:29.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,924,25.31,54.65,119,112,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:30.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,924,25.27,54.51,125,114,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:31.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,920,25.21,54.65,118,107,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:32.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,922,25.34,55.0,125,115,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:33.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,925,25.07,54.43,118,116,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
2026-09-16T05:43:34.291339+00:00,SYNTH_NORM_011,dev_001,Kitchen,913,25.43,54.37,127,114,90,NORMAL,0,Synthetic simulation of NORMAL condition,synthetic
