timestamp,sessionId,deviceId,roomId,flameRaw,tempC,humidity,gasRaw,smokeRaw,fireAngle,label,distance_cm,environment_notes,data_source
2026-09-16T05:42:53.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,917,24.05,53.04,144,112,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:54.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,924,24.12,52.84,142,113,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:55.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,928,24.15,52.76,145,108,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:56.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,920,23.83,53.15,145,119,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:57.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,920,24.13,52.99,141,114,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:58.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,918,24.25,52.89,144,114,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:59.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,912,23.99,53.01,139,113,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:00.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,916,24.06,53.09,143,113,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:01.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,921,23.92,53.26,143,109,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:02.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,919,23.96,52.93,142,119,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:03.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,918,24.2,53.26,138,113,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:04.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,916,23.84,53.05,148,116,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:05.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,920,24.03,53.22,137,120,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:06.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,920,23.86,52.83,140,113,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:07.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,918,24.09,53.22,139,113,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:08.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,919,24.28,53.21,138,110,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:09.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,919,24.1,52.84,145,112,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:10.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,915,24.21,53.69,138,107,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:11.316365+00:00,SYNTH_FIRE_009,dev_001,Kitchen,919,24.21,53.4,146,112,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
