timestamp,sessionId,deviceId,roomId,flameRaw,tempC,humidity,gasRaw,smokeRaw,fireAngle,label,distance_cm,environment_notes,data_source
2026-09-16T05:42:53.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,922,24.07,50.81,112,126,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:42:54.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,916,24.07,51.28,112,127,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:42:55.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,924,23.84,51.09,115,126,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:42:56.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,922,24.04,51.39,108,127,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:42:57.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,927,23.86,51.08,110,125,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:42:58.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,931,23.88,51.0,113,126,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:42:59.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,917,23.84,50.95,118,127,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:00.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,931,23.95,50.98,115,129,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:01.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,925,23.62,50.83,108,128,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:02.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,925,23.71,51.22,108,126,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:03.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,930,24.05,50.56,115,130,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:04.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,928,23.7,51.13,113,125,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:05.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,916,23.92,51.04,108,125,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:06.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,925,23.86,51.12,110,129,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:07.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,919,23.94,51.06,109,130,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:08.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,922,23.98,51.47,114,127,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:09.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,924,23.78,51.0,115,122,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:10.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,924,24.21,50.96,107,133,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
2026-09-16T05:43:11.332324+00:00,SYNTH_FALSE_003,dev_001,Kitchen,923,24.0,50.75,107,127,90,NORMAL,100,Synthetic simulation of FALSE_ALARM condition,synthetic
