timestamp,sessionId,deviceId,roomId,flameRaw,tempC,humidity,gasRaw,smokeRaw,fireAngle,label,distance_cm,environment_notes,data_source
2026-09-16T05:42:53.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,897,25.13,52.21,118,107,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:54.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,897,25.1,52.65,122,108,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:55.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,892,25.25,52.26,123,106,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:56.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,899,24.98,52.86,113,108,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:57.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,891,25.11,52.9,122,111,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:58.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,893,25.24,52.99,119,111,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:59.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,895,25.07,52.68,118,115,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:00.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,887,25.11,52.58,119,110,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:01.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,893,25.4,52.58,115,114,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:02.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,896,25.18,52.57,120,111,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:03.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,900,25.17,52.91,114,109,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:04.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,888,25.29,52.72,115,108,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:05.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,897,25.2,52.76,120,107,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:06.325820+00:00,SYNTH_FIRE_014,dev_001,Kitchen,892,25.15,52.29,117,111,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
