timestamp,sessionId,deviceId,roomId,flameRaw,tempC,humidity,gasRaw,smokeRaw,fireAngle,label,distance_cm,environment_notes,data_source
2026-09-16T05:42:53.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,914,25.33,52.36,115,120,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:54.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,922,25.22,52.25,119,117,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:55.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,911,25.32,52.18,117,119,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:56.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,912,25.45,52.68,125,121,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:57.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,921,25.34,52.58,119,119,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:58.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,917,25.38,52.75,116,118,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:42:59.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,922,25.05,53.06,119,120,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:00.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,919,25.13,52.77,121,116,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:01.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,918,25.16,52.7,115,111,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:02.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,912,25.33,52.43,115,116,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:03.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,923,25.18,52.61,119,125,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:04.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,915,25.27,52.59,117,124,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:05.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,924,25.28,52.57,122,117,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
2026-09-16T05:43:06.326810+00:00,SYNTH_FIRE_015,dev_001,Kitchen,920,25.13,52.57,128,118,90,NORMAL,100,Synthetic simulation of FIRE condition,synthetic
